group,score
Group A,71.41
Group A,129.2
Group A,116.03
Group A,104.69
Group A,85.53
Group A,84.1
Group A,101.88
Group A,102.27
Group A,78.45
Group A,85.03
Group A,107.27
Group A,81.09
Group A,116.55
Group A,94.21
Group A,117.11
Group A,91.43
Group A,110.13
Group A,103.67
Group A,125.37
Group A,90.24
Group A,131.19
Group A,121.68
Group A,89.98
Group A,91.28
Group A,105.43
Group A,111.45
Group A,85.44
Group A,81.63
Group A,73.97
Group A,122.94
Group A,99.7
Group A,73.52
Group A,95.8
Group A,112.27
Group A,106.04
Group A,128.4
Group A,103.04
Group A,95.53
Group A,104.38
Group A,122.88
Group A,109.89
Group A,98.11
Group A,84.22
Group A,97.77
Group A,80.41
Group A,106.29
Group A,106.15
Group A,85.13
Group A,88.07
Group A,112.5
Group A,99.36
Group A,108.17
Group A,91.1
Group A,87.99
Group A,95.55
Group A,82.33
Group A,91.35
Group A,114.24
Group A,90.45
Group A,123.58
Group A,114.21
Group A,113.33
Group A,105.16
Group A,89.33
Group A,83.61
Group A,82.9
Group A,103.06
Group A,136.02
Group A,107.13
Group A,122.53
Group A,97.75
Group A,91.32
Group A,111.97
Group A,92.61
Group A,95.64
Group A,101.46
Group A,83.88
Group A,103.83
Group A,97.92
Group A,80.45
Group A,100.66
Group A,110.71
Group A,87.88
Group A,134.69
Group A,80.98
Group A,86.94
Group A,108.79
Group A,100.92
Group A,85.53
Group A,110.66
Group A,82.57
Group A,111.35
Group A,118.4
Group A,109.77
Group A,102.9
Group A,90.17
Group A,85.93
Group A,111.31
Group A,111.55
Group A,91.33
Group A,103.01
Group A,130.74
Group A,94.05
Group A,106.46
Group A,105.71
Group A,110.12
Group A,126.23
Group A,118.78
Group A,87.36
Group A,103.36
Group A,67.11
Group A,94.64
Group A,71.28
Group A,79.57
Group A,104.77
Group A,133.05
Group A,107.16
Group A,126.51
Group A,66.91
Group A,82.32
Group A,87.98
Group A,89.04
Group A,114.77
Group A,84.16
Group A,85.92
Group A,89.48
Group A,66.31
Group A,93.3
Group A,106.0
Group A,96.07
Group A,100.26
Group A,102.71
Group A,92.25
Group A,93.52
Group A,96.38
Group A,101.6
Group A,92.04
Group A,81.72
Group A,104.88
Group A,75.65
Group A,89.25
Group A,92.81
Group A,85.55
Group A,87.48
Group A,108.35
Group A,125.98
Group A,76.31
Group A,93.51
Group A,101.19
Group A,101.45
Group A,75.07
Group A,101.43
Group A,100.01
Group A,107.57
Group A,82.43
Group A,99.18
Group A,86.84
Group A,104.22
Group A,125.14
Group A,112.1
Group A,92.92
Group A,103.86
Group A,102.76
Group A,80.22
Group A,132.13
Group A,108.74
Group A,114.77
Group A,88.1
Group A,81.47
Group A,92.22
Group A,101.48
Group A,97.38
Group A,84.47
Group A,111.22
Group A,91.12
Group A,121.23
Group A,97.1
Group A,94.63
Group A,97.38
Group A,98.43
Group A,104.35
Group A,82.66
Group A,127.9
Group A,111.54
Group A,120.0
Group A,81.8
Group A,106.1
Group A,114.17
Group A,122.24
Group A,73.82
Group A,86.62
Group A,94.78
Group A,105.38
Group A,83.02
Group A,118.39
Group A,84.9
Group A,70.66
Group A,102.31
Group A,93.26
Group A,100.91
Group A,97.86
Group A,120.93
Group A,110.0
Group A,98.48
Group A,79.79
Group A,93.19
Group A,93.0
Group A,77.11
Group A,111.72
Group A,79.18
Group A,79.1
Group A,88.78
Group A,82.75
Group A,94.0
Group A,78.5
Group A,94.45
Group A,95.73
Group A,105.61
Group A,103.95
Group A,96.64
Group A,105.08
Group A,95.93
Group A,120.48
Group A,88.94
Group A,91.5
Group A,100.01
Group A,88.55
Group A,119.28
Group A,109.38
Group A,110.4
Group A,107.92
Group A,110.79
Group A,89.41
Group A,107.51
Group A,83.85
Group A,85.86
Group A,105.66
Group A,99.28
Group A,103.8
Group A,91.4
Group A,88.85
Group A,94.63
Group A,100.9
Group A,94.91
Group A,112.43
Group A,95.21
Group A,76.0
Group A,106.44
Group A,117.45
Group A,106.89
Group A,112.77
Group A,87.37
Group A,104.99
Group A,108.7
Group A,99.25
Group A,81.3
Group A,101.66
Group A,120.56
Group A,92.58
Group A,132.06
Group A,97.29
Group A,105.52
Group A,84.79
Group A,67.49
Group A,113.65
Group A,109.11
Group A,56.86
Group A,96.58
Group A,93.84
Group A,113.3
Group A,110.52
Group A,85.53
Group A,114.6
Group A,99.43
Group A,101.55
Group A,106.85
Group A,112.92
Group A,73.61
Group A,86.39
Group A,79.45
Group A,108.25
Group A,133.77
Group A,83.36
Group A,87.52
Group A,110.84
Group A,117.43
Group A,107.86
Group A,104.72
Group A,78.21
Group A,95.04
Group A,98.84
Group A,126.11
Group A,98.26
Group A,98.35
Group A,96.75
Group A,83.94
Group A,130.41
Group A,87.5
Group A,86.0
Group A,104.96
Group A,86.55
Group A,106.2
Group A,121.32
Group A,82.02
Group A,94.61
Group A,92.5
Group A,104.26
Group A,111.77
Group A,84.77
Group A,100.62
Group A,91.62
Group A,104.84
Group A,85.32
Group A,98.05
Group A,110.81
Group A,99.24
Group A,110.65
Group A,97.27
Group A,112.58
Group A,83.54
Group A,85.87
Group A,125.06
Group A,101.02
Group A,124.46
Group A,120.75
Group A,104.27
Group A,83.88
Group A,109.92
Group A,90.18
Group A,90.97
Group A,86.07
Group A,96.0
Group A,97.37
Group A,90.07
Group A,77.86
Group A,98.14
Group A,79.66
Group A,107.78
Group A,88.83
Group A,72.61
Group A,81.16
Group A,100.22
Group A,105.67
Group A,104.3
Group A,81.86
Group A,113.76
Group A,115.95
Group A,112.85
Group A,112.02
Group A,101.96
Group A,109.49
Group A,121.26
Group A,102.38
Group A,96.61
Group A,89.43
Group A,80.33
Group A,126.23
Group A,104.94
Group A,125.77
Group A,112.46
Group A,110.52
Group A,125.73
Group A,100.81
Group A,93.6
Group A,83.48
Group A,87.83
Group A,82.18
Group A,96.6
Group A,77.14
Group A,75.54
Group A,70.85
Group A,90.02
Group A,96.35
Group A,70.57
Group A,91.35
Group A,122.56
Group A,119.9
Group A,102.23
Group A,92.61
Group A,84.74
Group A,97.73
Group A,98.64
Group A,113.33
Group A,107.62
Group A,101.64
Group A,99.19
Group A,86.72
Group A,64.1
Group A,109.76
Group A,90.01
Group A,113.62
Group A,95.21
Group A,97.25
Group A,88.52
Group A,118.97
Group A,101.67
Group A,82.34
Group A,92.23
Group A,77.15
Group A,99.63
Group A,79.15
Group A,77.17
Group A,130.41
Group A,131.64
Group A,99.45
Group A,117.78
Group A,91.96
Group A,90.89
Group A,108.37
Group A,110.9
Group A,98.4
Group A,119.34
Group A,121.87
Group A,114.66
Group A,99.68
Group A,125.65
Group A,119.87
Group A,93.24
Group A,103.61
Group A,103.4
Group A,64.02
Group A,93.28
Group A,102.96
Group A,109.41
Group A,116.58
Group A,106.38
Group A,84.09
Group A,97.74
Group A,127.43
Group A,122.01
Group A,95.18
Group A,98.5
Group A,110.51
Group A,85.85
Group A,101.52
Group A,115.39
Group A,84.89
Group A,120.46
Group A,98.99
Group A,91.95
Group A,75.11
Group A,105.59
Group A,105.0
Group A,80.98
Group A,65.03
Group A,93.65
Group A,77.57
Group A,70.78
Group A,99.61
Group A,95.17
Group A,86.76
Group A,84.38
Group A,104.58
Group A,102.31
Group A,118.02
Group A,97.41
Group A,70.09
Group A,89.41
Group A,85.24
Group A,97.35
Group A,79.48
Group A,79.16
Group A,80.99
Group A,95.09
Group A,109.44
Group A,93.27
Group A,94.18
Group A,120.82
Group A,119.44
Group A,97.87
Group A,87.24
Group A,110.19
Group A,100.05
Group A,120.1
Group A,104.55
Group A,89.83
Group A,90.11
Group A,112.99
Group A,93.72
Group A,87.37
Group A,127.01
Group A,83.0
Group A,80.47
Group A,106.57
Group A,92.8
Group A,104.99
Group A,95.08
Group A,102.14
Group A,99.18
Group A,91.25
Group A,111.31
Group A,95.6
Group A,101.57
Group A,107.09
Group A,89.84
Group A,99.37
Group A,115.21
Group A,98.78
Group A,106.99
Group A,97.29
Group A,106.54
Group A,92.01
Group A,100.37
Group A,113.76
Group A,120.09
Group A,97.44
Group A,98.98
Group A,98.72
Group A,111.42
Group A,71.52
Group A,118.78
Group A,81.6
Group A,93.05
Group A,114.41
Group A,99.83
Group A,100.67
Group A,102.54
Group A,104.29
Group A,96.38
Group A,97.85
Group A,117.37
Group A,116.43
Group A,134.36
Group A,122.45
Group A,110.25
Group A,112.74
Group A,108.71
Group A,102.64
Group A,81.4
Group A,104.89
Group A,89.95
Group A,107.19
Group A,114.01
Group A,76.89
Group A,113.12
Group A,97.01
Group A,113.8
Group A,112.44
Group A,86.09
Group A,93.74
Group A,106.79
Group A,78.58
Group A,97.67
Group A,121.22
Group A,114.03
Group A,123.71
Group A,91.71
Group A,89.18
Group A,107.24
Group A,91.47
Group A,82.14
Group A,119.75
Group A,114.87
Group A,97.16
Group A,107.62
Group A,124.4
Group A,88.61
Group A,121.34
Group A,83.98
Group A,83.02
Group A,102.75
Group A,92.83
Group A,98.65
Group A,96.38
Group A,114.34
Group A,93.64
Group A,81.26
Group A,98.39
Group A,136.04
Group A,82.85
Group A,102.38
Group A,80.92
Group A,76.77
Group A,90.71
Group A,112.62
Group A,120.61
Group A,101.5
Group A,97.68
Group A,107.74
Group A,91.04
Group A,98.25
Group A,110.74
Group A,76.15
Group A,91.27
Group A,97.28
Group A,106.83
Group A,75.73
Group A,72.75
Group A,69.0
Group A,87.88
Group A,110.9
Group A,106.76
Group A,113.31
Group A,97.47
Group A,97.56
Group A,97.94
Group A,92.79
Group A,138.03
Group A,105.78
Group A,87.1
Group A,96.81
Group A,113.62
Group A,71.05
Group A,96.02
Group A,116.67
Group A,109.08
Group A,93.18
Group A,112.99
Group A,98.41
Group A,85.31
Group A,96.99
Group A,119.87
Group A,106.76
Group A,99.65
Group A,77.31
Group A,94.79
Group A,111.8
Group A,113.56
Group A,75.02
Group A,84.1
Group A,96.16
Group A,94.45
Group A,109.44
Group A,76.57
Group A,89.35
Group A,112.42
Group A,113.79
Group A,78.2
Group A,109.12
Group A,78.74
Group A,109.08
Group A,110.41
Group A,102.54
Group A,85.36
Group A,70.21
Group A,121.5
Group A,77.97
Group A,89.96
Group A,95.97
Group A,100.49
Group A,107.98
Group A,106.43
Group A,103.19
Group A,96.92
Group A,86.36
Group A,114.89
Group A,105.77
Group A,110.67
Group A,96.71
Group A,110.9
Group A,63.35
Group A,116.17
Group A,97.0
Group A,93.14
Group A,91.99
Group A,90.42
Group A,100.25
Group A,103.31
Group A,124.11
Group A,100.53
Group A,82.55
Group A,133.92
Group A,99.37
Group A,97.63
Group A,91.95
Group A,79.0
Group A,118.34
Group A,82.1
Group A,115.12
Group A,95.71
Group A,108.71
Group A,95.42
Group A,104.85
Group A,99.85
Group A,100.51
Group A,118.8
Group A,100.22
Group A,83.6
Group A,76.07
Group A,91.46
Group A,109.66
Group A,109.05
Group A,111.95
Group A,106.18
Group A,105.81
Group A,88.74
Group A,108.56
Group A,122.47
Group A,98.11
Group A,109.88
Group A,91.4
Group A,115.75
Group A,110.0
Group A,101.97
Group A,85.86
Group A,105.29
Group A,124.85
Group A,101.92
Group A,134.4
Group A,80.9
Group A,88.84
Group A,89.62
Group A,100.25
Group A,113.99
Group A,92.09
Group A,100.32
Group A,108.65
Group A,102.15
Group A,101.16
Group A,99.05
Group A,121.56
Group A,88.24
Group A,123.3
Group A,91.27
Group A,110.07
Group A,108.58
Group A,100.04
Group A,100.87
Group A,106.92
Group A,97.04
Group A,90.69
Group A,117.01
Group A,95.49
Group A,100.92
Group A,97.05
Group A,104.35
Group A,111.04
Group A,89.46
Group A,65.67
Group A,132.89
Group A,82.38
Group A,103.77
Group A,85.96
Group A,99.3
Group A,72.69
Group A,130.38
Group A,97.0
Group A,98.0
Group A,112.31
Group A,89.55
Group A,74.38
Group A,120.2
Group A,69.31
Group A,103.51
Group A,77.85
Group A,105.87
Group A,109.06
Group A,97.56
Group A,91.55
Group A,88.26
Group A,99.64
Group A,93.67
Group A,85.81
Group A,95.63
Group A,93.44
Group A,141.57
Group A,94.84
Group A,92.3
Group A,110.34
Group A,128.57
Group A,87.56
Group A,97.56
Group A,89.58
Group A,118.33
Group A,110.96
Group A,109.8
Group A,87.59
Group A,101.72
Group A,116.61
Group A,123.89
Group A,95.77
Group A,108.54
Group A,115.48
Group A,104.3
Group A,117.0
Group A,70.97
Group A,109.41
Group A,101.1
Group A,112.28
Group A,132.67
Group A,111.66
Group A,75.94
Group A,85.02
Group A,110.93
Group A,111.66
Group A,126.08
Group A,113.73
Group A,86.0
Group A,134.05
Group A,95.18
Group A,104.36
Group A,90.02
Group A,111.16
Group A,123.23
Group A,121.86
Group A,100.97
Group A,100.02
Group A,111.65
Group A,96.53
Group A,115.54
Group A,120.53
Group A,105.89
Group A,92.18
Group A,99.45
Group A,120.9
Group A,144.94
Group A,112.3
Group A,91.39
Group A,89.76
Group A,100.92
Group A,114.2
Group A,80.86
Group A,102.35
Group A,109.86
Group A,112.17
Group A,101.53
Group A,78.67
Group A,122.78
Group A,121.75
Group A,102.83
Group A,93.97
Group A,97.63
Group A,95.87
Group A,103.24
Group A,106.32
Group A,80.96
Group A,77.12
Group A,96.4
Group A,102.38
Group A,79.8
Group A,104.63
Group A,116.31
Group A,92.82
Group A,114.74
Group A,87.33
Group A,107.03
Group A,83.7
Group A,97.05
Group A,81.6
Group A,99.0
Group A,108.37
Group A,120.2
Group A,88.31
Group A,93.74
Group A,73.43
Group A,108.77
Group A,86.57
Group A,86.88
Group A,98.07
Group A,118.23
Group A,86.21
Group A,117.25
Group A,111.09
Group A,100.66
Group A,113.48
Group A,99.47
Group A,82.99
Group A,100.17
Group A,97.81
Group A,82.71
Group A,115.51
Group A,88.26
Group A,76.12
Group A,86.51
Group A,105.81
Group A,116.81
Group A,104.01
Group A,102.44
Group A,134.18
Group A,86.58
Group A,91.78
Group A,95.88
Group A,82.87
Group A,90.81
Group A,126.73
Group A,97.89
Group A,105.21
Group A,84.79
Group A,97.43
Group A,117.89
Group A,91.76
Group A,127.67
Group A,106.07
Group A,121.77
Group A,114.68
Group A,111.65
Group A,107.57
Group A,106.04
Group A,119.11
Group A,90.02
Group A,107.01
Group A,79.81
Group A,124.47
Group A,112.23
Group A,108.02
Group A,92.03
Group A,99.93
Group A,107.02
Group A,66.43
Group A,107.63
Group A,94.19
Group A,120.53
Group A,111.68
Group A,110.09
Group A,117.8
Group A,113.31
Group A,134.52
Group A,108.2
Group A,121.68
Group A,124.54
Group A,99.66
Group A,115.51
Group A,109.87
Group A,96.89
Group A,115.32
Group A,110.81
Group A,140.49
Group A,112.56
Group A,114.99
Group A,120.63
Group A,107.87
Group A,103.46
Group A,101.91
Group A,78.38
Group A,95.1
Group A,126.03
Group A,111.2
Group A,97.68
Group A,120.09
Group A,123.22
Group A,103.79
Group A,136.99
Group A,104.21
Group A,96.94
Group A,104.97
Group A,104.82
Group A,108.53
Group A,101.17
Group A,116.03
Group A,83.38
Group A,103.13
Group A,98.02
Group A,107.49
Group A,70.28
Group A,107.0
Group A,101.97
Group A,76.25
Group A,105.96
Group A,100.18
Group A,121.3
Group A,103.35
Group A,108.52
Group A,117.17
Group A,109.97
Group A,93.82
Group A,112.64
Group A,102.36
Group A,93.78
Group A,104.54
Group A,79.99
Group A,91.84
Group A,80.09
Group A,99.45
Group A,80.27
Group A,105.13
Group A,115.52
Group A,112.51
Group A,80.45
Group A,79.18
Group A,90.78
Group A,98.58
Group A,77.42
Group A,89.92
Group A,89.99
Group A,93.53
Group A,67.92
Group A,78.15
Group A,91.9
Group A,87.76
Group A,97.29
Group A,92.89
Group A,101.57
Group A,76.69
Group A,96.72
Group A,76.26
Group A,108.22
Group A,114.6
Group A,87.02
Group A,98.21
Group A,106.77
Group A,94.79
Group A,101.57
Group A,87.77
Group A,123.36
Group A,98.53
Group A,95.44
Group A,111.26
Group A,108.78
Group A,75.46
Group A,116.18
Group A,96.61
Group A,72.69
Group A,96.1
Group A,85.07
Group A,106.38
Group A,112.27
Group A,100.05
Group A,90.92
Group A,85.47
Group A,106.32
Group A,97.83
Group A,80.05
Group A,111.18
Group A,88.35
Group A,108.71
Group A,92.05
Group A,89.4
Group A,102.57
Group A,130.79
Group A,106.53
Group A,88.4
Group A,112.2
Group A,95.81
Group A,122.09
Group A,77.53
Group A,125.05
Group A,110.3
Group A,86.35
Group A,82.5
Group A,114.44
Group A,92.76
Group A,82.5
Group A,102.71
Group A,107.95
Group A,107.67
Group A,82.56
Group A,90.66
Group A,101.73
Group A,82.75
Group A,96.77
Group A,99.91
Group A,100.12
Group A,70.67
Group A,92.9
Group A,89.04
Group A,89.67
Group A,121.48
Group A,106.98
Group A,92.21
Group A,120.31
Group A,121.83
Group A,97.51
Group A,88.44
Group A,108.16
Group A,78.27
Group A,102.38
Group A,94.02
Group A,73.91
Group A,120.31
Group A,84.2
Group A,64.84
Group A,95.91
Group A,77.11
Group A,124.71
Group A,90.29
Group A,131.82
Group A,71.45
Group A,132.96
Group A,96.46
Group A,93.4
Group A,97.14
Group A,112.02
Group A,86.05
Group A,112.04
Group A,89.53
Group A,89.68
Group A,95.54
Group A,110.25
Group A,85.62
Group A,128.38
Group A,91.23
Group A,132.66
Group A,85.94
Group A,135.08
Group A,115.66
Group A,124.75
Group A,79.48
Group A,86.61
Group A,85.29
Group A,99.18
Group A,110.59
Group A,115.11
Group A,107.44
Group A,109.24
Group A,121.48
Group A,100.07
Group A,93.54
Group A,109.64
Group A,107.59
Group A,79.19
Group A,102.51
Group A,138.12
Group A,100.91
Group A,115.76
Group A,97.1
Group A,124.76
Group A,109.36
Group A,91.22
Group A,114.89
Group A,128.13
Group A,109.38
Group A,101.47
Group A,110.68
Group A,104.55
Group A,113.39
Group A,95.22
Group A,85.65
Group A,116.56
Group A,133.66
Group A,106.85
Group A,100.73
Group A,143.83
Group A,117.02
Group A,115.56
Group A,104.9
Group A,92.52
Group A,94.54
Group A,97.08
Group A,79.04
Group A,96.71
Group A,102.26
Group A,95.8
Group A,104.69
Group A,98.85
Group A,102.44
Group A,90.68
Group A,95.25
Group A,99.94
Group A,88.89
Group A,98.61
Group A,90.75
Group A,116.3
Group A,96.34
Group A,107.68
Group A,91.53
Group A,96.82
Group A,98.61
Group A,81.2
Group A,75.23
Group A,79.68
Group A,110.29
Group A,107.72
Group A,95.74
Group A,74.26
Group A,111.08
Group A,91.12
Group A,103.73
Group A,104.78
Group A,118.26
Group A,100.34
Group A,44.72
Group A,109.37
Group A,87.12
Group A,77.04
Group A,85.77
Group A,65.86
Group A,111.0
Group A,82.83
Group A,111.82
Group A,98.08
Group A,97.37
Group A,109.16
Group A,57.33
Group A,109.84
Group A,102.81
Group A,115.33
Group A,93.46
Group A,105.51
Group A,87.99
Group A,109.33
Group A,111.58
Group A,60.07
Group A,104.95
Group A,85.36
Group A,96.87
Group A,96.29
Group A,103.09
Group A,106.9
Group A,95.96
Group A,90.97
Group A,90.25
Group A,78.28
Group A,71.85
Group A,118.78
Group A,78.56
Group A,123.92
Group A,83.45
Group A,110.11
Group A,117.72
Group A,93.9
Group A,98.74
Group A,103.06
Group A,102.51
Group A,88.71
Group A,76.33
Group A,103.85
Group A,105.94
Group A,89.77
Group A,118.01
Group A,91.67
Group A,111.51
Group A,111.12
Group A,75.24
Group A,112.26
Group A,64.22
Group A,103.83
Group A,88.28
Group A,101.66
Group A,117.86
Group A,108.42
Group A,108.57
Group A,114.75
Group A,92.8
Group A,108.07
Group A,102.03
Group A,92.84
Group A,104.83
Group A,88.6
Group A,108.82
Group A,79.7
Group A,120.51
Group A,94.56
Group A,106.81
Group A,93.43
Group A,88.56
Group A,98.59
Group A,123.31
Group A,100.45
Group A,87.44
Group A,73.4
Group A,100.96
Group A,101.74
Group A,87.46
Group A,108.67
Group A,103.02
Group A,101.03
Group A,104.79
Group A,81.89
Group A,103.58
Group A,99.53
Group A,116.72
Group A,91.28
Group A,109.8
Group A,99.81
Group A,114.36
Group A,137.21
Group A,104.63
Group A,91.48
Group A,102.65
Group A,107.5
Group A,92.22
Group A,96.31
Group A,94.66
Group A,122.16
Group A,100.92
Group A,107.03
Group A,84.22
Group A,80.85
Group A,81.04
Group A,103.36
Group A,88.0
Group A,86.88
Group A,108.85
Group A,114.67
Group A,90.08
Group A,46.45
Group A,79.46
Group A,74.16
Group A,123.6
Group A,95.4
Group A,83.29
Group A,125.56
Group A,79.85
Group A,102.38
Group A,87.48
Group A,77.76
Group A,84.88
Group A,117.4
Group A,97.02
Group A,112.52
Group A,90.81
Group A,89.04
Group A,93.7
Group A,115.59
Group A,90.89
Group A,85.9
Group A,79.31
Group A,91.65
Group A,78.4
Group A,131.71
Group A,104.01
Group A,77.5
Group A,108.22
Group A,90.01
Group A,100.39
Group A,82.27
Group A,96.76
Group A,104.43
Group A,95.52
Group A,113.49
Group A,115.45
Group A,122.87
Group A,79.3
Group A,103.54
Group A,123.37
Group A,91.98
Group A,117.67
Group A,102.52
Group A,86.68
Group A,92.11
Group A,103.44
Group A,91.6
Group A,116.73
Group A,110.48
Group A,94.21
Group A,79.82
Group A,101.4
Group A,127.99
Group A,116.33
Group A,115.13
Group A,111.77
Group A,126.56
Group A,103.92
Group A,128.89
Group A,103.3
Group A,95.56
Group A,123.1
Group A,101.28
Group A,105.36
Group A,104.46
Group A,110.41
Group A,101.44
Group A,82.86
Group A,111.06
Group A,104.48
Group A,95.24
Group A,87.92
Group A,110.36
Group A,86.16
Group A,91.17
Group A,70.76
Group A,95.55
Group A,114.07
Group A,100.16
Group A,84.23
Group A,124.99
Group A,107.99
Group A,88.94
Group A,104.81
Group A,96.14
Group A,72.26
Group A,107.81
Group A,90.89
Group A,125.62
Group A,118.74
Group A,85.16
Group A,78.17
Group A,93.85
Group A,112.01
Group A,109.92
Group A,124.93
Group A,102.19
Group A,78.39
Group A,94.94
